ID,Source,TMC,Severity,Start_Time,End_Time,LAT,LON,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight

A-3183284,Bing,,4,2020-12-12 03:11:15,2020-12-12 04:27:41,39.668658,-77.565182,39.672408,-77.568462,0.312,Incident on MD-64 EB near MD-66 Road closed. Take alternate route.,13687.0, Smithsburg Pike,R,Smithsburg,Washington,MD,21783-1258,US,US/Eastern,KRSP,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3183297,Bing,,4,2020-12-24 19:45:00,2020-12-24 21:24:37,40.277031,-80.328538,40.286797,-80.331788,0.696,Crash on PA 18 both directions between HOOP LN MARTIN RD and CALDWELL RD DONALDSON RD. All lanes closed.,3939.0, Henderson Rd,L,Hickory,Washington,PA,15340-1429,US,US/Eastern,KAFJ,2020-12-24 19:48:00,30.0,17.0,86.0,28.32,1.0,WNW,22.0,0.02,Light Snow / Windy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night

A-3183451,Bing,,4,2020-12-16 06:23:00,2020-12-16 08:35:38,39.169343,-78.008182,39.169467,-78.008514,0.02,On VA-7 in the County of Clarke in the vicinity of Kimble Rd; Xver; Rt. 653E/W (Clarke County) motorists can expect delays due to a tractor trailer crash. All West lanes are closed.,1.0, Kimble Rd,L,Berryville,Clarke,VA,22611-5252,US,US/Eastern,KOKV,2020-12-16 06:15:00,28.0,28.0,74.0,29.48,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3183585,Bing,,4,2020-12-02 00:58:00,2020-12-02 07:20:05,40.89299,-76.742972,40.876705,-76.779303,2.206,Multi vehicle crash on MILE POST RD / SUNBURY RD / AVE G / FOURTH ST / SHIKELLAMY AV / CENTER RD both directions between MILE POST RD and MT PLEASANT RD. All lanes closed.,1099.0, Mount Pleasant Rd,R,Sunbury,Northumberland,PA,17801,US,US/Eastern,KSEG,2020-12-02 00:53:00,34.0,28.0,70.0,29.33,10.0,SW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3183920,Bing,,4,2020-12-27 15:28:00,2020-12-27 21:17:37,39.634056,-76.270838,39.639112,-76.27696,0.478,US 1 NORTH/SOUTH AT OLD SCARBORO RD,3498.0, Conowingo Rd,L,Street,Harford,MD,21154-1945,US,US/Eastern,KAPG,2020-12-27 14:58:00,38.0,34.0,50.0,30.26,8.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3183988,Bing,,4,2020-12-30 15:14:32,2020-12-30 16:29:32,41.651226,-93.766284,41.651354,-93.761985,0.222,Incident on I-80 EB near NW URBANDALE DR Road closed. Take alternate route.,,I-35 N,R,Urbandale,Polk,IA,50322,US,US/Central,KDSM,2020-12-30 14:54:00,25.0,10.0,66.0,29.07,10.0,WNW,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3183991,Bing,,4,2020-12-25 05:27:30,2020-12-25 08:46:33,37.385927,-77.444761,37.390027,-77.452621,0.516,On VA-288 in the County of Chesterfield in the vicinity of the ramp to Chester Road motorists can expect delays due to a multi-vehicle crash. All North lanes are closed.,,VA-288 N,R,Richmond,Chesterfield,VA,23237,US,US/Eastern,KFCI,2020-12-25 05:28:00,41.0,34.0,93.0,29.27,10.0,SW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3184097,Bing,,4,2020-12-18 18:50:30,2020-12-18 20:51:29,39.231137,-76.704064,39.225607,-76.701914,0.399,I-195 EAST/WEST EAST OF RAMP 4 FR IS 195 NB TO MD 295 EB,,Metropolitan Blvd,R,Halethorpe,Baltimore County,MD,21227,US,US/Eastern,KBWI,2020-12-18 18:54:00,32.0,27.0,73.0,30.24,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3184510,Bing,,4,2020-12-01 04:07:02,2020-12-01 08:52:02,38.736636,-85.702131,38.736685,-85.693359,0.473,Incident on IN-256 EB near GRAY LN Road closed. Take alternate route.,3998.0, E State Road 256,R,Scottsburg,Scott,IN,47170-8814,US,US/Eastern,KLOU,2020-12-01 03:53:00,31.0,21.0,72.0,29.39,10.0,WNW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3184637,Bing,,4,2020-12-23 22:05:28,2020-12-24 22:50:34,40.822287,-98.160105,40.821237,-98.251495,4.779,Construction on I-80 WB near NE-44 Road closed. Take alternate route.,,NE-2 W,R,Giltner,Hamilton,NE,68841,US,US/Central,KAUH,2020-12-23 21:55:00,21.0,8.0,70.0,28.15,10.0,NW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3184681,Bing,,4,2020-12-23 20:04:12,2020-12-23 22:22:17,39.308993,-74.982487,39.308642,-74.982325,0.026,Incident on NJ-47 SB near COUNTY HWY-646 Road closed. Take alternate route.,3571.0, State Highway 47,L,Millville,Cumberland,NJ,08332-8817,US,US/Eastern,KMIV,2020-12-23 19:54:00,41.0,38.0,73.0,30.25,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3184726,Bing,,4,2020-12-27 03:23:00,2020-12-27 06:23:00,36.289983,-79.732851,36.290189,-79.73195,0.052,Near Reidsville / Heading West. The road is closed near Flat Rock Road.,201.0, Monroeton Golf Course Rd,R,Reidsville,Rockingham,NC,27320-7636,US,US/Eastern,KSIF,2020-12-27 03:15:00,20.0,20.0,90.0,29.42,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3184793,Bing,,4,2020-12-23 23:49:00,2020-12-24 01:07:53,36.898354,-76.424725,36.967454,-76.414928,4.805,On I-664 in the City of Suffolk at Monitor Merrimac Memorial Bridge Tunnel North motorists can expect major delays due to a multi-vehicle crash. All north lanes are closed. Traffic backups are approximately 2.5 miles.,,I-664 N,R,Suffolk,Suffolk,VA,23435,US,US/Eastern,KPVG,2020-12-23 23:51:00,52.0,52.0,80.0,30.22,10.0,SSE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3184842,Bing,,4,2020-12-20 20:07:00,2020-12-20 21:22:32,26.195408,-80.207844,26.222788,-80.184694,2.374,Incident on FL-91 NB near MM 65 Road closed. Take alternate route.,,Florida's Tpke N,R,Fort Lauderdale,Broward,FL,33319,US,US/Eastern,KFXE,2020-12-20 19:53:00,74.0,74.0,85.0,29.99,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3184874,Bing,,4,2020-12-16 14:14:00,2020-12-16 18:41:07,40.577003,-75.889426,40.578315,-75.900879,0.608,Crash on I-78 westbound between Exit 35: PA 143 - LENHARTSVILLE and Exit 30: HAMBURG. All lanes closed.,,I-78 W,R,Lenhartsville,Berks,PA,19534,US,US/Eastern,KRDG,2020-12-16 14:26:00,25.0,16.0,88.0,29.78,0.75,NNE,9.0,0.0,Light Snow,False,False,False,False,True,False,False,False,False,True,False,False,False,Day,Day,Day,Day

A-3184936,Bing,,4,2020-12-03 00:20:00,2020-12-03 01:42:00,33.810049,-84.375611,33.804989,-84.383131,0.556,Incident on I-85 SB near GA-13 Road closed. Take alternate route.,,GA-403 S,R,Atlanta,Fulton,GA,30324,US,US/Eastern,KPDK,2020-12-03 00:53:00,29.0,29.0,89.0,29.21,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3185049,Bing,,4,2020-12-06 05:34:00,2020-12-06 10:19:00,33.060581,-85.932722,33.062243,-85.934994,0.175,Incident on AL-63 NB near MM 39 Road closed. Take alternate route.,9147.0, Highway 63 N,L,Alexander City,Tallapoosa,AL,35010-8006,US,US/Central,KALX,2020-12-06 05:35:00,34.0,34.0,99.0,29.3,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-3185055,Bing,,4,2020-12-13 11:16:00,2020-12-13 15:31:51,29.693552,-82.193103,29.691565,-82.191138,0.181,Incident on NE 119TH TER near FL-26 Road closed. Take alternate route.,4399.0, NE 119th Ter,L,Gainesville,Alachua,FL,32641-2729,US,US/Eastern,KGNV,2020-12-13 11:04:00,65.0,65.0,100.0,29.99,9.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3185167,Bing,,4,2020-12-18 01:45:00,2020-12-18 05:30:00,32.520835,-89.96416,32.519941,-89.955388,0.515,Incident on MS-43 SB near NATCHEZ TRACE PKY Road closed. Take alternate route.,585.0, Highway 43,L,Canton,Madison,MS,39046,US,US/Central,KJAN,2020-12-18 01:54:00,29.0,29.0,92.0,30.01,6.0,SE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3185223,Bing,,4,2020-12-22 05:32:00,2020-12-22 09:12:36,39.9378,-77.017361,39.936113,-77.031554,0.761,Crash on PA 234 both directions between HOOVER SCHOOL RD and POSSOM HOLLOW RD. All lanes closed.,2.0, Possum Hollow Rd,L,East Berlin,Adams,PA,17316,US,US/Eastern,KTHV,2020-12-22 05:53:00,39.0,35.0,73.0,29.24,10.0,W,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3185231,Bing,,4,2020-12-25 19:34:39,2020-12-25 21:33:30,39.362575,-77.38648,39.363158,-77.386756,0.043,Incident on MD-355 NB near BALL RD Road closed. Take alternate route.,4586.0, Urbana Pike,L,Frederick,Frederick,MD,21704-7722,US,US/Eastern,KFDK,2020-12-25 19:47:00,27.0,16.0,55.0,29.56,7.0,W,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3185317,Bing,,4,2020-12-13 23:51:00,2020-12-15 00:48:17,43.905002,-116.812958,43.974305,-116.917553,7.072,Construction on I-84 WB near EXIT 9 Road closed. Take alternate route.,,I-84 W,R,Caldwell,Payette,ID,83607,US,US/Mountain,KEUL,2020-12-13 23:56:00,30.0,25.0,92.0,27.56,5.0,N,5.0,0.01,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3185498,Bing,,4,2020-12-27 15:28:00,2020-12-27 21:17:37,39.638882,-76.276831,39.634056,-76.270838,0.461,US 1 NORTH/SOUTH AT OLD SCARBORO RD,3159.0, Old Scarboro Rd,R,Street,Harford,MD,21154-1935,US,US/Eastern,KAPG,2020-12-27 14:58:00,38.0,34.0,50.0,30.26,8.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3185571,Bing,,4,2020-12-15 07:52:00,2020-12-15 10:47:15,29.113593,-82.090761,29.11358,-82.0867,0.245,Incident on SE 73RD ST near SE 36TH AVE Road closed. Take alternate route.,3282.0, SE 73rd St,R,Ocala,Marion,FL,34480-8004,US,US/Eastern,KOCF,2020-12-15 07:51:00,52.0,52.0,100.0,29.94,10.0,N,3.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day

A-3185602,Bing,,4,2020-12-17 11:26:03,2020-12-17 13:37:23,41.195928,-73.124733,41.196299,-73.122783,0.105,Incident on I-95 NB near EXIT 32 Road closed. Take alternate route.,,Governor John Davis Lodge Tpke,R,Stratford,Fairfield,CT,06615,US,US/Eastern,KBDR,2020-12-17 11:14:00,28.0,15.0,72.0,29.85,2.0,N,20.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3185623,Bing,,4,2020-12-24 15:27:30,2020-12-24 18:42:30,37.529306,-77.851234,37.529296,-77.851237,0.001,On Rt. 628 in the County of Powhatan in the vicinity of Anderson Hwy; US-60W motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.,2926.0, Anderson Hwy,R,Powhatan,Powhatan,VA,23139-7408,US,US/Eastern,KFCI,2020-12-24 15:10:00,61.0,61.0,100.0,29.46,8.0,SE,13.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day

A-3185752,Bing,,4,2020-12-27 02:28:44,2020-12-27 05:42:31,39.121283,-76.826628,39.122661,-76.825523,0.112,Incident on US-1 NB near MAIER RD Road closed. Take alternate route.,9599.0, Washington Blvd N,L,Laurel,Howard,MD,20723-1373,US,US/Eastern,KFME,2020-12-27 02:35:00,23.0,23.0,93.0,30.05,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3185781,Bing,,4,2020-12-02 01:08:00,2020-12-02 09:59:54,42.005243,-79.811075,42.003407,-79.810853,0.127,Crash on PA 89 both directions between WILLIAM FLINN HW and STATION RD. All lanes closed.,14301.0, Church St,L,Wattsburg,Erie,PA,16442,US,US/Eastern,KERI,2020-12-02 01:15:00,36.0,24.0,79.0,29.0,10.0,W,25.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3185782,Bing,,4,2020-12-17 23:43:00,2020-12-18 02:00:00,43.544203,-70.593985,43.543669,-70.5925,0.083,ME-5 - ME-35 is closed from US-202/ME-4 (Alfred) (ME-5) to ME-35/Goodwins Mills Rd (ME-5) due to accident.,1109.0, New County Rd,R,Dayton,York,ME,04005-7354,US,US/Eastern,KPWM,2020-12-17 23:51:00,21.0,9.0,71.0,30.08,10.0,N,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3185786,Bing,,4,2020-12-01 12:55:20,2020-12-01 14:52:22,38.281893,-122.298439,38.28191,-122.296142,0.125,Incident on CA-121 NB near MINAHEN ST Road closed. Take alternate route.,,W Imola Ave,R,Napa,Napa,CA,94559,US,US/Pacific,KAPC,2020-12-01 12:54:00,62.0,62.0,41.0,30.13,10.0,WSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3186471,Bing,,4,2020-12-21 16:02:00,2020-12-21 22:44:00,42.666252,-84.54017,42.667602,-84.54298,0.171,Incident on I-96 BUS NB near EDGEWOOD BLVD Road closed. Take alternate route.,,I-96 Bus Loop W,R,Lansing,Ingham,MI,48911,US,US/Eastern,KLAN,2020-12-21 15:53:00,36.0,31.0,93.0,28.67,4.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3186607,Bing,,4,2020-12-22 22:22:00,2020-12-23 00:45:00,34.202199,-83.816703,34.202772,-83.817984,0.083,Incident on GA-332 WB near CIRCASSIAN PL Road closed. Take alternate route.,4401.0, Circassian Pl,L,Gainesville,Hall,GA,30507,US,US/Eastern,KGVL,2020-12-22 21:53:00,45.0,45.0,39.0,28.88,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3186852,Bing,,4,2020-12-03 18:42:30,2020-12-03 21:28:48,37.185886,-79.936348,37.17175,-79.942324,1.031,On US-220 in the County of Roanoke in the vicinity of Winter Dr; Rt. 657E/W (Roanoke County) motorists can expect delays due to a multi-vehicle crash. All South lanes are closed. Traffic backups are approximately 2.0 miles.,6053.0, Franklin Rd,L,Roanoke,Roanoke County,VA,24014-7133,US,US/Eastern,KROA,2020-12-03 18:54:00,50.0,50.0,33.0,28.96,10.0,SE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3187010,Bing,,4,2020-12-08 11:05:00,2020-12-09 11:53:10,33.132158,-111.840916,33.153468,-111.840926,1.472,Highway closed due to crash on SR-587 Northbound from W Casa Blanca Rd (225) to E Hunt Hwy . All Lanes Closed.,22650.0, State Highway 587,R,Coolidge,Pinal,AZ,85128,US,US/Mountain,KP08,2020-12-08 10:56:00,72.0,72.0,12.0,28.65,10.0,E,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3187334,Bing,,4,2020-12-15 05:12:00,2020-12-15 09:36:29,39.966973,-77.076833,39.976487,-77.082435,0.721,Crash on PA 94 both directions between LAKE MEADE RD and FICKES SCHOOL RD. All lanes closed.,6867.0, Carlisle Pike,R,East Berlin,Adams,PA,17316-9588,US,US/Eastern,KTHV,2020-12-15 14:53:00,36.0,31.0,46.0,29.8,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3187556,Bing,,4,2020-12-12 17:05:00,2020-12-12 20:28:48,38.344563,-79.526901,38.343171,-79.520405,0.365,On US-250 in the County of Highland in the vicinity of Davis Run Rd; Rt. 615E/W (Highland County) motorists can expect delays due to a vehicle crash. All West lanes are closed.,6700.0, Highland Tpke,L,Mc Dowell,Highland,VA,24458,US,US/Eastern,KSHD,2020-12-12 17:15:00,56.0,56.0,62.0,28.66,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day

A-3187577,Bing,,4,2020-12-07 08:42:00,2020-12-07 19:06:27,37.280789,-77.431035,37.289898,-77.431532,0.63,Incident on BRANDERS BRIDGE RD NB near KELMARBI RD Road closed. Take alternate route.,17500.0, Branders Bridge Rd,R,South Chesterfield,Chesterfield,VA,23834-1640,US,US/Eastern,KPTB,2020-12-07 08:35:00,32.0,25.0,94.0,29.59,1.0,NNE,8.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3187583,Bing,,4,2020-12-20 21:24:00,2020-12-21 10:21:10,40.920756,-78.212761,40.921603,-78.210165,0.148,Crash on POWELL ST / SIXTH ST both directions between PHILIPSBURG AREA HW and THIRD ST. All lanes closed.,1.0, Powel St,L,Philipsburg,Clearfield,PA,16866-7900,US,US/Eastern,KFIG,2020-12-20 21:07:00,34.0,30.0,96.0,28.29,5.0,SW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3187607,Bing,,4,2020-12-27 16:35:00,2020-12-27 18:15:00,33.964785,-118.070618,33.964861,-118.071923,0.075,Closed road from Santa Fe Springs Rd (Slauson Ave) to I-605/San Gabriel River Fwy (Slauson Ave) due to accident.,,Norwalk Blvd,R,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,2020-12-27 16:53:00,59.0,59.0,67.0,29.79,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day

A-3187786,Bing,,4,2020-12-23 22:05:28,2020-12-24 22:50:34,40.823575,-98.402212,40.802395,-98.479742,4.31,Construction on I-80 WB near NE-44 Road closed. Take alternate route.,,I-80 W,R,Grand Island,Hall,NE,68803,US,US/Central,KGRI,2020-12-23 21:53:00,22.0,7.0,60.0,28.12,10.0,WNW,21.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3187989,Bing,,4,2020-12-26 05:08:00,2020-12-26 10:45:00,36.001016,-78.962292,36.007969,-78.966893,0.545,Incident on NC-751 NB near ERWIN RD Road closed. Take alternate route.,3521.0, State Highway 751,R,Durham,Durham,NC,27705,US,US/Eastern,KIGX,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3188420,Bing,,4,2020-12-17 04:43:00,2020-12-17 07:31:37,41.107667,-76.898573,41.145151,-76.912726,2.693,Crash on US 15 northbound between BRIDGE AV and BRYSON RD. All lanes closed.,16892.0, US Route 15,R,Allenwood,Union,PA,17810-9185,US,US/Eastern,KIPT,2020-12-17 04:42:00,23.0,15.0,85.0,29.36,2.0,WSW,7.0,0.04,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3188708,Bing,,4,2020-12-25 22:32:00,2020-12-26 00:31:07,39.526264,-121.481194,39.526385,-121.481651,0.026,Incident on ORO DAM BLVD EB near CANYON DR Road closed. Take alternate route.,5799.0, Oro Dam Blvd E,L,Oroville,Butte,CA,95966,US,US/Pacific,KOVE,2020-12-25 22:48:00,52.0,52.0,88.0,29.86,10.0,SSE,18.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night

A-3188739,Bing,,4,2020-12-07 20:09:20,2020-12-07 21:24:20,41.530112,-93.519304,41.519602,-93.519994,0.727,Incident on US-65 SB near SE VANDALIA RD Road closed. Take alternate route.,,US-65 S,R,Carlisle,Polk,IA,50047,US,US/Central,KDSM,2020-12-07 19:54:00,32.0,25.0,88.0,29.06,6.0,ESE,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3188870,Bing,,4,2020-12-15 05:12:00,2020-12-15 10:35:42,39.976487,-77.082435,39.966973,-77.076833,0.721,Crash on PA 94 both directions between LAKE MEADE RD and FICKES SCHOOL RD. All lanes closed.,1099.0, Fickes School Rd,R,York Springs,Adams,PA,17372-9532,US,US/Eastern,KTHV,2020-12-15 14:53:00,36.0,31.0,46.0,29.8,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3189393,Bing,,4,2020-12-01 03:20:00,2020-12-01 05:02:41,40.321108,-79.942205,40.319331,-79.941423,0.13,Multi vehicle crash on PA 51 southbound between LEWIS RUN RD LINDSEY SNYDER RD and COAL VALLEY RD. All lanes closed.,481.0, Lindsay-Snyder Dr,L,Pittsburgh,Allegheny,PA,15236,US,US/Eastern,KAGC,2020-12-01 02:53:00,33.0,25.0,96.0,28.21,1.0,W,10.0,0.01,Light Snow,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night

A-3189494,Bing,,4,2020-12-08 01:23:35,2020-12-09 21:19:43,45.492131,-120.504146,45.491118,-120.499417,0.24,Incident on OR-206 EB near MP 13 Road closed. Take alternate route.,99540.0, Highway 206,R,Moro,Sherman,OR,97039,US,US/Pacific,KDLS,2020-12-08 00:53:00,36.0,36.0,86.0,30.14,9.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3189595,Bing,,4,2020-12-23 19:51:00,2020-12-23 21:09:36,39.844847,-75.393086,39.848657,-75.382186,0.635,Incident on I-95 NB near US-322 Road closed. Take alternate route.,,I-95 N,R,Chester,Delaware,PA,19013,US,US/Eastern,KPHL,2020-12-23 19:54:00,40.0,35.0,70.0,30.34,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3189890,Bing,,4,2020-12-10 05:38:30,2020-12-10 08:47:23,38.798129,-77.517858,38.797989,-77.518163,0.019,On BUS VA-234 in the County of Prince William in the vicinity of Balls Ford Rd; Rt. 621E/W (Prince William County) motorists can expect delays due to a vehicle crash. All North lanes are closed.,,Balls Ford Rd,R,Manassas,Prince William,VA,20109,US,US/Eastern,KHEF,2020-12-10 05:56:00,24.0,24.0,91.0,29.87,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3189986,Bing,,4,2020-12-20 21:45:00,2020-12-20 23:02:28,39.763492,-75.48814,39.7613,-75.489312,0.164,Incident on GOVERNOR PRINTZ BLVD SB near PROSPECT DR Road closed. Take alternate route.,,Prospect Dr,R,Wilmington,New Castle,DE,19809,US,US/Eastern,KILG,2020-12-20 21:51:00,35.0,35.0,89.0,29.91,4.0,SE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3190074,Bing,,4,2020-12-18 09:18:34,2020-12-18 11:00:03,40.604056,-74.018233,40.60505,-74.017308,0.084,Incident on BAY 8TH ST EB near BELT PKWY Road closed. Take alternate route.,900.0, Shore Pkwy,R,Brooklyn,Kings,NY,11214,US,US/Eastern,KJRB,2020-12-18 08:51:00,26.0,,63.0,30.15,10.0,,,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3190077,Bing,,4,2020-12-27 07:37:14,2020-12-27 10:02:06,42.010309,-75.780308,42.009559,-75.779179,0.078,Incident on STATE RTE-7A EB near STILLWATER RD Road closed. Take alternate route.,,Conklin Rd,R,Conklin,Broome,NY,13748,US,US/Eastern,KBGM,2020-12-27 07:53:00,21.0,12.0,78.0,28.38,10.0,SW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3190078,Bing,,4,2020-12-19 18:12:00,2020-12-19 20:37:10,38.67127,-75.385803,38.663969,-75.378711,0.633,Incident on US-113 SB near SHORTLY RD Road closed. Take alternate route.,22600.0, Dupont Blvd,R,Georgetown,Sussex,DE,19947,US,US/Eastern,KGED,2020-12-19 17:54:00,32.0,32.0,73.0,30.31,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day

A-3190178,Bing,,4,2020-12-23 22:05:28,2020-12-24 22:50:34,40.669981,-99.024399,40.669981,-99.035879,0.602,Construction on I-80 WB near NE-44 Road closed. Take alternate route.,,I-80 W,R,Kearney,Buffalo,NE,68847,US,US/Central,KEAR,2020-12-23 21:56:00,18.0,4.0,71.0,27.87,10.0,WNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3190341,Bing,,4,2020-12-14 02:09:16,2020-12-14 03:45:18,44.029504,-116.923447,44.121093,-116.908237,6.373,Incident on US-95 NB near NORTHEAST 21ST AVE Road closed. Take alternate route.,2099.0, N Whitley Dr,R,Fruitland,Payette,ID,83619-2143,US,US/Mountain,KONO,2020-12-14 01:53:00,31.0,26.0,82.0,27.84,10.0,WSW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3190371,Bing,,4,2020-12-01 16:26:01,2020-12-01 19:50:47,38.71624,-76.07469,38.712408,-76.076425,0.281,Incident on MD-565 SB near BOH BROOKS RD Road closed. Take alternate route.,6071.0, Old Trappe Rd,R,Trappe,Talbot,MD,21673-1942,US,US/Eastern,KCGE,2020-12-01 16:35:00,46.0,44.0,50.0,29.76,10.0,WSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

