ID,Source,TMC,Severity,Start_Time,End_Time,LAT,LON,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight

A-3122793,Bing,,4,2020-11-18 06:23:00,2020-11-19 07:50:57,34.728888,-112.147804,34.712628,-112.151964,1.148,Highway closed due to crash on SR-89-ALT Southbound near NF-104 (338) . All Lanes Closed.,,Old Prescott Jerome Hwy,R,Cottonwood,Yavapai,AZ,86326,US,US/Mountain,KSEZ,2020-11-18 08:53:00,62.0,62.0,24.0,25.09,10.0,SE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3122908,Bing,,4,2020-11-19 19:23:00,2020-11-19 20:40:56,40.663355,-75.382791,40.678969,-75.338523,2.558,Incident on US-22 EB near PA-512 Road closed. Take alternate route.,,US-22 E,R,Bethlehem,Northampton,PA,18017,US,US/Eastern,KABE,2020-11-19 19:51:00,41.0,37.0,65.0,29.98,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3122925,Bing,,4,2020-11-17 06:11:00,2020-11-17 09:56:00,34.847592,-79.855574,34.863432,-79.837104,1.515,Incident on US-1 NB near SANDHILL RD Road closed. Take alternate route.,1698.0, US Highway 1 S,L,Rockingham,Richmond,NC,28379-9125,US,US/Eastern,KRCZ,2020-11-17 06:15:00,36.0,36.0,93.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3122930,Bing,,4,2020-11-13 19:00:11,2020-11-14 03:45:11,45.478381,-118.837555,45.477624,-118.839162,0.094,Incident on US-395 SB near MP 16 Expect delays.,522.0, SW Birch Pl,R,Pilot Rock,Umatilla,OR,97868-6701,US,US/Pacific,KPDT,2020-11-13 18:53:00,42.0,31.0,65.0,28.12,10.0,W,31.0,0.0,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3122937,Bing,,4,2020-11-16 18:58:30,2020-11-16 21:48:21,38.907215,-76.978717,38.907954,-76.978228,0.057,US-1 Alt N is closed from Mt Olivet Rd NE (Bladensburg Rd NE) to Montana Ave NE (Bladensburg Rd NE) due to accident.,1301.0, Bladensburg Rd NE,R,Washington,District of Columbia,DC,20002-1801,US,US/Eastern,KDCA,2020-11-16 18:52:00,54.0,54.0,24.0,30.04,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3123051,Bing,,4,2020-11-16 23:32:00,2020-11-17 01:15:30,39.617976,-106.435424,39.614656,-106.442416,0.437,Incident on I-70 WB near W VAIL Road closed. Take alternate route.,,I-70 W,R,Vail,Eagle,CO,81657,US,US/Mountain,KCCU,2020-11-16 23:53:00,21.0,15.0,71.0,21.07,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3123163,Bing,,4,2020-11-24 17:35:00,2020-11-25 18:36:23,34.312609,-111.368268,34.319309,-111.409038,2.372,Construction on AZ-87 SB near FS ROAD 74 Road closed. Take alternate route.,,State Highway 87,R,Payson,Gila,AZ,85541,US,US/Mountain,KPAN,2020-11-24 17:35:00,48.0,46.0,25.0,24.89,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day

A-3123194,Bing,,4,2020-11-18 05:05:09,2020-11-18 08:54:28,42.7878,-74.009962,42.787705,-74.006057,0.198,Incident on NY-7 NB near BURDECK ST Road closed. Take alternate route.,700.0, Duanesburg Rd,R,Schenectady,Schenectady,NY,12306-1019,US,US/Eastern,KSCH,2020-11-18 07:49:00,21.0,9.0,58.0,30.03,15.0,WNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3123226,Bing,,4,2020-11-14 22:43:00,2020-11-15 02:15:00,33.77723,-84.462307,33.777268,-84.46289,0.034,Incident on GA-8 WB near OAK ST Road closed. Take alternate route.,2349.0, Donald Lee Hollowell Pkwy NW,R,Atlanta,Fulton,GA,30318-4758,US,US/Eastern,KFTY,2020-11-14 22:53:00,52.0,52.0,86.0,29.22,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3123247,Bing,,4,2020-11-30 04:04:30,2020-11-30 05:49:30,45.488438,-122.804186,45.488486,-122.803775,0.02,Incident on OR-8 EB near MP 3 Road closed. Take alternate route.,4287.0, SW Hall Blvd,R,Beaverton,Washington,OR,97005-2124,US,US/Pacific,KHIO,2020-11-30 03:53:00,40.0,36.0,100.0,29.79,4.0,NNW,6.0,0.08,Light Rain,True,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night

A-3123485,Bing,,4,2020-12-08 16:45:21,2020-12-08 18:00:21,41.634623,-93.575416,41.653681,-93.575536,1.317,Incident on I-235 EB near US-6 Road closed. Take alternate route.,,I-235 E,R,Des Moines,Polk,IA,50317,US,US/Central,KIKV,2020-12-08 16:35:00,50.0,50.0,47.0,28.97,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day

A-3123755,Bing,,4,2020-12-14 02:09:16,2020-12-14 04:27:21,44.121965,-116.907122,44.078169,-116.923176,3.129,Incident on US-95 SB near NORTHEAST 19TH AVE Road closed. Take alternate route.,11454.0, Highway 95,R,Payette,Payette,ID,83661-5047,US,US/Mountain,KONO,2020-12-14 01:53:00,31.0,26.0,82.0,27.84,10.0,WSW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3123810,Bing,,4,2020-12-22 16:07:00,2020-12-22 18:45:00,33.22553,-84.297712,33.226568,-84.296389,0.105,Incident on GA-362 EB near CARVER RD Road closed. Take alternate route.,909.0, Carver Rd,R,Griffin,Spalding,GA,30224-3909,US,US/Eastern,K6A2,2020-12-22 16:15:00,61.0,61.0,15.0,29.19,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3123862,Bing,,4,2020-11-06 12:39:00,2020-11-06 16:15:00,34.884954,-77.524618,34.876892,-77.506233,1.182,Incident on GUM BRANCH RD EB near COW HORN RD Road closed. Take alternate route.,7100.0, Gum Branch Rd,R,Richlands,Onslow,NC,28574-8228,US,US/Eastern,KOAJ,2020-11-06 12:37:00,72.0,72.0,78.0,30.17,10.0,NE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3124066,Bing,,4,2020-12-08 23:27:00,2020-12-09 02:27:00,35.643756,-81.115318,35.641016,-81.116917,0.21,Near Catawba / Both Directions. The road is closed near E Bandys Cross Road.,2214.0, Balls Creek Rd,R,Claremont,Catawba,NC,28610-9538,US,US/Eastern,KSVH,2020-12-08 23:35:00,27.0,27.0,80.0,29.0,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3124080,Bing,,4,2020-11-30 23:55:00,2020-12-01 01:35:43,39.767733,-76.18006,39.76125,-76.176388,0.489,Crash on US 222 both directions between GOAT HILL RD and PILOTTOWN RD. All lanes closed.,2322.0, Robert Fulton Hwy,L,Peach Bottom,Lancaster,PA,17563-9702,US,US/Eastern,KAPG,2020-11-30 23:58:00,49.0,47.0,75.0,29.45,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3124186,Bing,,4,2020-11-02 15:24:45,2020-11-02 17:43:54,34.18872,-82.362655,34.189453,-82.359454,0.19,Incident on OLD ABBEVILLE HWY near CAMBRIDGE ST Road closed. Take alternate route.,1198.0, Cambridge St,R,Abbeville,Abbeville,SC,29620-1877,US,US/Eastern,KGRD,2020-11-02 14:56:00,58.0,58.0,24.0,29.61,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3124234,Bing,,4,2020-11-20 20:57:00,2020-11-21 00:33:13,40.266948,-75.199162,40.289898,-75.153586,2.879,Incident on US-202 EB near LIMEKILN PIKE Road closed. Take alternate route.,3735.0, Limekiln Pike,R,Chalfont,Bucks,PA,18914-3613,US,US/Eastern,KDYL,2020-11-20 20:54:00,53.0,53.0,48.0,29.86,10.0,SW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3124244,Bing,,4,2020-12-12 19:18:00,2020-12-13 00:03:00,35.694044,-78.375318,35.701673,-78.383213,0.689,Incident on BUFFALO RD NB near ARCHER LODGE RD Road closed. Take alternate route.,13960.0, Buffalo Rd,R,Clayton,Johnston,NC,27527-6921,US,US/Eastern,KJNX,2020-12-12 19:15:00,50.0,50.0,87.0,29.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3124507,Bing,,4,2020-12-02 00:34:00,2020-12-02 03:05:54,39.937523,-79.237164,39.936283,-79.221334,0.843,Crash on PA 281 both directions between TO 0653/0140 SH and HATCH HOLLOW RD MIDDLECREEK RD. All lanes closed.,2798.0, Scullton Rd,R,Rockwood,Somerset,PA,15557,US,US/Eastern,K2G4,2020-12-02 00:35:00,23.0,10.0,93.0,26.77,2.0,W,15.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3124658,Bing,,4,2020-11-05 00:56:00,2020-11-05 02:15:56,25.382269,-80.4648,25.433979,-80.47414,3.62,Incident on US-1 NB near MM 126 Road closed. Take alternate route.,,S Dixie Hwy,R,Homestead,Miami-Dade,FL,33035,US,US/Eastern,KHST,2020-11-05 00:56:00,78.0,78.0,79.0,30.08,10.0,ENE,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3124827,Bing,,4,2020-12-19 05:15:29,2020-12-20 06:00:32,40.772229,-99.387824,40.826174,-99.388232,3.727,Construction on US-183 NB near 100 RD Road closed. Take alternate route.,10113.0, Highway 183,R,Elm Creek,Buffalo,NE,68836,US,US/Central,KHDE,2020-12-19 05:15:00,21.0,21.0,90.0,27.68,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3124835,Bing,,4,2020-11-10 06:09:55,2020-11-10 08:30:21,34.095481,-82.566736,34.095585,-82.566363,0.023,Incident on SC-72 near FLATWOODS RD Road closed. Take alternate route.,1.0, Flatwoods Rd,R,Calhoun Falls,Abbeville,SC,29628-9509,US,US/Eastern,K27A,2020-11-10 06:15:00,64.0,64.0,100.0,29.44,10.0,ENE,6.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3124841,Bing,,4,2020-12-29 01:43:31,2020-12-29 03:23:31,38.726731,-90.327454,38.728511,-90.329584,0.168,Incident on I-70 near NORTH HANLEY RD Road closed. Take alternate route.,,I-70 W,R,Saint Louis,St. Louis County,MO,63134,US,US/Central,KSTL,2020-12-29 01:51:00,28.0,23.0,75.0,29.86,10.0,ENE,5.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3124944,Bing,,4,2020-12-13 05:49:00,2020-12-13 08:34:00,35.102701,-78.772463,35.120112,-78.757327,1.476,Near Fayetteville / Mile Marker 58 Heading North. All lanes are closed near Exit 58 (US-13).&amp;nbsp;,,I-95 N,R,Fayetteville,Cumberland,NC,28312,US,US/Eastern,KFAY,2020-12-13 05:53:00,59.0,59.0,93.0,29.87,5.0,SSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-3125014,Bing,,4,2020-12-20 22:26:25,2020-12-20 23:41:25,41.695675,-93.193372,41.689184,-93.176558,0.977,Incident on I-80 EB near IA-117 Road closed. Take alternate route.,,I-80 E,R,Colfax,Jasper,IA,50054,US,US/Central,KTNU,2020-12-20 22:35:00,36.0,29.0,93.0,28.66,10.0,SSE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3125071,Bing,,4,2020-11-11 18:36:00,2020-11-11 20:51:24,37.957504,-78.26861,37.9487,-78.266288,0.621,On Rt. 633 in the County of Fluvanna in the vicinity of Oliver Creek Rd; Rt. 676N/S (Fluvanna County) motorists can expect delays due to a vehicle crash. All West lanes are closed. All East lanes are closed.,710.0, Oliver Creek Rd,R,Troy,Fluvanna,VA,22974-4047,US,US/Eastern,KCHO,2020-11-11 18:24:00,70.0,70.0,90.0,29.24,0.5,NE,5.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3125162,Bing,,4,2020-11-19 14:54:00,2020-11-19 17:03:19,39.288407,-78.085659,39.290637,-78.083729,0.185,On I-81N Ramp 323A at mile marker 0.1 in the County of Frederick motorists can expect delays due to a tractor trailer crash. All North lanes are closed.,,I-81 N,R,Clear Brook,Frederick,VA,22624,US,US/Eastern,KOKV,2020-11-19 14:55:00,54.0,54.0,38.0,29.61,10.0,SE,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3125170,Bing,,4,2020-11-18 05:57:00,2020-11-19 07:05:53,34.378865,-109.683829,34.384816,-109.676124,0.602,Construction on AZ-61 NB near COUNTY RD Road closed. Take alternate route.,,State Hwy 61,R,Concho,Apache,AZ,85924,US,US/Mountain,KSJN,2020-11-18 05:54:00,39.0,39.0,55.0,24.48,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-3125193,Bing,,4,2020-11-17 06:47:00,2020-11-17 11:45:00,35.606828,-83.00895,35.666678,-82.99199,4.243,Near TN State Line / Mile Marker 17 Heading West. I-40 West is closed at Exit 20 (US-276).&amp;nbsp;,,I-40 W,R,Waynesville,Haywood,NC,28785,US,US/Eastern,KAVL,2020-11-17 06:54:00,29.0,29.0,92.0,27.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day

A-3125266,Bing,,4,2020-12-16 05:49:00,2020-12-16 11:58:06,35.601507,-119.384726,35.601497,-119.402446,0.995,Incident on CA-46 WB near LEONARD AVE Road closed. Take alternate route.,27999.0, Highway 46,R,Wasco,Kern,CA,93280,US,US/Pacific,KBFL,2020-12-16 05:54:00,37.0,33.0,76.0,29.75,8.0,ENE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-3125354,Bing,,4,2020-11-06 00:50:15,2020-11-06 02:11:02,40.866791,-74.044257,40.866861,-74.038477,0.302,Incident on I-80 EB near HUDSON ST Road closed. Take alternate route.,,Bergen Passaic Expy E,R,Hackensack,Bergen,NJ,07601,US,US/Eastern,KTEB,2020-11-06 00:51:00,48.0,48.0,86.0,30.29,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3125460,Bing,,4,2020-11-04 04:36:00,2020-11-04 08:03:51,37.917283,-76.445933,37.917475,-76.443325,0.143,On US-360 in the County of Northumberland in the vicinity of Claraville Ln; Walnut Point Rd; Rt. 630N/S (Northumberland County) motorists can expect delays due to a vehicle crash. All West lanes are closed. All East lanes are closed.,1.0, Claraville Ln,L,Heathsville,Northumberland,VA,22473,US,US/Eastern,KNUI,2020-11-04 04:53:00,43.0,43.0,86.0,30.38,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3125526,Bing,,4,2020-11-13 19:28:30,2020-11-13 21:38:06,39.92085,-76.700803,39.91472,-76.704473,0.466,I-83 S is closed from PA-74/Queen St/Exit 16 (I-83) to I-83 Bus/Exit 15 (I-83) due to accident.,,I-83 S,R,York,York,PA,17403,US,US/Eastern,KTHV,2020-11-13 19:53:00,47.0,47.0,59.0,29.54,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3125654,Bing,,4,2020-11-17 13:54:00,2020-11-17 17:39:00,41.142822,-73.269034,41.145082,-73.262134,0.392,Incident on I-95 NB near EXIT 18 Road closed. Take alternate route.,,Governor John Davis Lodge Tpke,R,Fairfield,Fairfield,CT,06824,US,US/Eastern,KBDR,2020-11-17 13:52:00,45.0,41.0,63.0,29.89,10.0,NNW,7.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3125741,Bing,,4,2020-12-11 09:54:00,2020-12-11 11:46:39,40.444029,-80.027917,40.444423,-80.028463,0.04,Incident on PA-837 NB near PA-51 Road closed. Take alternate route.,,W End Cir,R,Pittsburgh,Allegheny,PA,15220,US,US/Eastern,KAGC,2020-12-11 09:53:00,48.0,43.0,58.0,28.72,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day

A-3125751,Bing,,4,2020-11-15 13:50:04,2020-11-15 17:17:25,39.337664,-76.481108,39.337557,-76.481271,0.011,Incident on US-40 WB near ROSSVILLE BLVD Road closed. Take alternate route.,,Rossville Blvd,R,Rosedale,Baltimore County,MD,21237,US,US/Eastern,KMTN,2020-11-15 13:55:00,61.0,61.0,82.0,29.84,10.0,SE,21.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day

A-3125780,Bing,,4,2020-11-12 05:02:30,2020-11-12 07:34:29,37.828819,-77.89534,37.827422,-77.893326,0.146,On US-522 in the County of Louisa in the vicinity of Orchid Rd; Paynes Mill Rd; Rt. 601N/S (Louisa County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.,2.0, Paynes Mill Rd,R,Mineral,Louisa,VA,23117,US,US/Eastern,KLKU,2020-11-12 04:55:00,64.0,64.0,99.0,29.4,10.0,CALM,0.0,0.03,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3125807,Bing,,4,2020-12-08 07:04:53,2020-12-08 08:44:25,35.000871,-80.979075,35.000192,-80.978688,0.052,Incident on SUTTON RD near COUNTRY LODGE RD Road closed. Take alternate route.,311.0, Sutton Rd S,R,Fort Mill,York,SC,29708-8436,US,US/Eastern,KUZA,2020-12-08 06:54:00,25.0,18.0,85.0,29.27,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day

A-3125833,Bing,,4,2020-11-02 09:05:30,2020-11-02 11:27:59,30.281046,-81.602711,30.282361,-81.602727,0.091,FL-109 is closed from I-95 (University Blvd/FL-109) to US-90/FL-212/Beach Blvd (University Blvd/FL-109) due to accident.,4169.0, University Blvd S,R,Jacksonville,Duval,FL,32216-4316,US,US/Eastern,KCRG,2020-11-02 08:53:00,59.0,59.0,44.0,30.24,10.0,N,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3125922,Bing,,4,2020-11-17 01:41:00,2020-11-17 03:03:00,33.698962,-84.260019,33.699082,-84.270739,0.616,Incident on I-285 WB near FLUS-SHOALS RD Road closed. Take alternate route.,,GA-407 W,R,Decatur,DeKalb,GA,30034,US,US/Eastern,KATL,2020-11-17 01:52:00,44.0,40.0,55.0,29.18,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126030,Bing,,4,2020-11-23 22:59:17,2020-11-24 00:28:48,39.48114,-77.347987,39.47809,-77.352927,0.337,Incident on MD-194 WB near CRUM RD Road closed. Take alternate route.,8998.0, Woodsboro Pike,R,Walkersville,Frederick,MD,21793,US,US/Eastern,KFDK,2020-11-23 22:55:00,45.0,40.0,57.0,29.94,10.0,NW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126123,Bing,,4,2020-12-08 05:27:00,2020-12-08 08:44:00,33.25135,-86.215273,33.249751,-86.217181,0.156,Incident on AL-21 SB near MM 215 Road closed. Take alternate route.,17594.0, AL Highway 21,R,Sylacauga,Talladega,AL,35150,US,US/Central,KALX,2020-12-08 05:35:00,28.0,28.0,95.0,29.38,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-3126160,Bing,,4,2020-11-20 21:54:00,2020-11-21 00:40:05,38.105483,-78.423105,38.107861,-78.424322,0.177,On Rt. 649 in the County of Albemarle in the vicinity of Mossing Ford Rd; Rt. 741E/W (Albemarle County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.,2201.0, Mossing Ford Ln,R,Charlottesville,Albemarle,VA,22911,US,US/Eastern,KCHO,2020-11-20 21:53:00,55.0,55.0,49.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126229,Bing,,4,2020-11-25 18:24:00,2020-11-25 20:00:00,38.596504,-121.443611,38.602954,-121.434881,0.649,I-80 Bus E is closed from Exposition Blvd (I-80 Bus) to CA-160 (I-80 Bus) due to accident.,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,2020-11-25 18:55:00,52.0,52.0,47.0,30.05,10.0,NW,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126290,Bing,,4,2020-11-21 01:48:02,2020-11-21 03:52:06,39.201761,-76.859911,39.198191,-76.862741,0.289,US-29 S is closed from MD-175 (Columbia Pike/US-29) to Brokenland Pkwy/Exit 18 (Columbia Pike/US-29) due to accident.,,Columbia Pike S,R,Columbia,Howard,MD,21046,US,US/Eastern,KFME,2020-11-21 01:55:00,37.0,37.0,93.0,30.17,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126309,Bing,,4,2020-11-02 18:50:36,2020-11-02 20:09:00,39.848833,-75.072767,39.848449,-75.073266,0.037,Incident on NJ-41 SB near NJ-168 Road closed. Take alternate route.,2.0, E Clements Bridge Rd,R,Runnemede,Camden,NJ,08078-1105,US,US/Eastern,KPHL,2020-11-02 18:54:00,41.0,34.0,45.0,30.02,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3126320,Bing,,4,2020-11-24 14:26:30,2020-11-24 17:18:45,38.262917,-79.154329,38.264149,-79.153145,0.107,On VA-42 in the County of Augusta in the vicinity of Roudabush Ln; Rt. 738E/W (Augusta County) motorists can expect delays due to a vehicle crash. All North lanes are closed.,1000.0, Scenic Hwy,L,Churchville,Augusta,VA,24421-2103,US,US/Eastern,KSHD,2020-11-24 14:35:00,47.0,45.0,52.0,29.05,10.0,SW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3126395,Bing,,4,2020-11-14 03:02:00,2020-11-14 05:03:37,39.415372,-76.625336,39.417112,-76.629626,0.259,I-695 INNER LOOP AT CHARLES ST,,I-695 W,R,Lutherville Timonium,Baltimore County,MD,21093,US,US/Eastern,KDMH,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126397,Bing,,4,2020-11-05 04:24:00,2020-11-06 03:45:00,38.242646,-81.550258,38.260886,-81.565128,1.496,Incident on US-60 WB near SIMMONS CREEK RD Road closed. Take alternate route.,,US-60 W,R,Belle,Kanawha,WV,25015,US,US/Eastern,KCRW,2020-11-05 04:54:00,39.0,39.0,93.0,29.31,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126427,Bing,,4,2020-12-11 07:35:00,2020-12-11 09:39:33,38.857121,-76.852892,38.848235,-76.861317,0.763,I-95 INNER LOOP PRIOR TO EXIT 11B MD 4 PENNSYLVANIA AVE (SB),,Capital Beltway S,R,Capitol Heights,Prince George's,MD,20743,US,US/Eastern,KWBC,2020-12-11 07:56:00,41.0,34.0,90.0,29.88,10.0,S,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3126450,Bing,,4,2020-11-20 20:55:00,2020-11-20 22:50:58,27.603048,-82.539573,27.601384,-82.539606,0.115,Incident on US-41 near BISHOP HARBOR RD Road closed. Take alternate route.,9863.0, US Highway 41 N,R,Palmetto,Manatee,FL,34221-8720,US,US/Eastern,KSRQ,2020-11-20 20:53:00,71.0,71.0,81.0,30.21,10.0,ENE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126467,Bing,,4,2020-11-24 19:16:00,2020-11-24 23:33:14,41.320157,-79.130894,41.318121,-79.131756,0.148,Crash on PA 899 both directions between COLONEL DRAKE HW and SR 0066 SH. All lanes closed.,100.0, Route 899,R,Clarington,Jefferson,PA,15828-2224,US,US/Eastern,KDUJ,2020-11-24 18:53:00,39.0,33.0,57.0,28.3,10.0,ESE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126497,Bing,,4,2020-11-05 23:06:00,2020-11-06 02:03:21,38.54145,-78.766354,38.541307,-78.766501,0.013,On US-11 in the County of Rockingham in the vicinity of Lacey Spring Rd; Rt. 806E/W (Rockingham County) motorists can expect delays due to a vehicle crash. All South lanes are closed.,8774.0, N Valley Pike,R,Rockingham,Rockingham,VA,22802-1626,US,US/Eastern,KSHD,2020-11-05 23:15:00,45.0,45.0,80.0,29.06,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126557,Bing,,4,2020-12-11 20:24:02,2020-12-12 00:09:09,36.482719,-93.94461,36.487305,-93.938424,0.467,Incident on US-62 EB near STATE HWY-37 Road closed. Take alternate route.,19509.0, Highway 62,R,Garfield,Benton,AR,72732,US,US/Central,KROG,2020-12-11 20:12:00,43.0,37.0,93.0,28.34,10.0,W,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3126607,Bing,,4,2020-11-07 02:32:00,2020-11-07 05:39:34,37.750703,-79.999205,37.749676,-80.000846,0.114,On VA-18 in the County of Alleghany in the vicinity of Cherokee Trl; Rt. 1215E/W (Alleghany County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.,801.0, Potts Creek Rd,R,Covington,Alleghany,VA,24426-6905,US,US/Eastern,KHSP,2020-11-07 02:35:00,54.0,54.0,46.0,26.42,10.0,WSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

